timestamp,dia,mes,año,hora,minuto,turno
46027.47917,5,1,2026,11,30,Mañana
46027.48611,5,1,2026,11,40,Mañana
46027.49306,5,1,2026,11,50,Mañana
46027.5,5,1,2026,12,0,Mañana
46027.50694,5,1,2026,12,10,Mañana
46027.51389,5,1,2026,12,20,Mañana
46027.52083,5,1,2026,12,30,Mañana
46027.52778,5,1,2026,12,40,Mañana
46027.53472,5,1,2026,12,50,Mañana
46027.54167,5,1,2026,13,0,Mañana
46027.54861,5,1,2026,13,10,Mañana
46027.55556,5,1,2026,13,20,Mañana
46027.5625,5,1,2026,13,30,Mañana
46027.56944,5,1,2026,13,40,Mañana
46027.57639,5,1,2026,13,50,Mañana
46027.58333,5,1,2026,14,0,Tarde
46027.59028,5,1,2026,14,10,Tarde
46027.59722,5,1,2026,14,20,Tarde
46027.60417,5,1,2026,14,30,Tarde
46027.61111,5,1,2026,14,40,Tarde
46027.61806,5,1,2026,14,50,Tarde
46027.625,5,1,2026,15,0,Tarde
46027.63194,5,1,2026,15,10,Tarde
46027.63889,5,1,2026,15,20,Tarde
46027.64583,5,1,2026,15,30,Tarde
46027.65278,5,1,2026,15,40,Tarde
46027.65972,5,1,2026,15,50,Tarde
46027.66667,5,1,2026,16,0,Tarde
46027.67361,5,1,2026,16,10,Tarde
46027.68056,5,1,2026,16,20,Tarde
46027.6875,5,1,2026,16,30,Tarde
46027.69444,5,1,2026,16,40,Tarde
46027.70139,5,1,2026,16,50,Tarde
46027.70833,5,1,2026,17,0,Tarde
46027.71528,5,1,2026,17,10,Tarde
46027.72222,5,1,2026,17,20,Tarde
46027.72917,5,1,2026,17,30,Tarde
46027.73611,5,1,2026,17,40,Tarde
46027.74306,5,1,2026,17,50,Tarde
46027.75,5,1,2026,18,0,Tarde
46027.75694,5,1,2026,18,10,Tarde
46027.76389,5,1,2026,18,20,Tarde
46027.77083,5,1,2026,18,30,Tarde
46027.77778,5,1,2026,18,40,Tarde
46027.78472,5,1,2026,18,50,Tarde
46027.79167,5,1,2026,19,0,Tarde
46027.79861,5,1,2026,19,10,Tarde
46027.80556,5,1,2026,19,20,Tarde
46027.8125,5,1,2026,19,30,Tarde
46027.81944,5,1,2026,19,40,Tarde
46027.82639,5,1,2026,19,50,Tarde
46027.83333,5,1,2026,20,0,Tarde
46027.84028,5,1,2026,20,10,Tarde
46027.84722,5,1,2026,20,20,Tarde
46027.85417,5,1,2026,20,30,Tarde
46027.86111,5,1,2026,20,40,Tarde
46027.86806,5,1,2026,20,50,Tarde
46027.875,5,1,2026,21,0,Tarde
46027.88194,5,1,2026,21,10,Tarde
46027.88889,5,1,2026,21,20,Tarde
46027.89583,5,1,2026,21,30,Tarde
46027.90278,5,1,2026,21,40,Tarde
46027.90972,5,1,2026,21,50,Tarde
46027.91667,5,1,2026,22,0,Noche
46027.92361,5,1,2026,22,10,Noche
46027.93056,5,1,2026,22,20,Noche
46027.9375,5,1,2026,22,30,Noche
46027.94444,5,1,2026,22,40,Noche
46027.95139,5,1,2026,22,50,Noche
46027.95833,5,1,2026,23,0,Noche
46027.96528,5,1,2026,23,10,Noche
46027.97222,5,1,2026,23,20,Noche
46027.97917,5,1,2026,23,30,Noche
46027.98611,5,1,2026,23,40,Noche
46027.99306,5,1,2026,23,50,Noche
46028,6,1,2026,0,0,Noche
46028.00694,6,1,2026,0,10,Noche
46028.01389,6,1,2026,0,20,Noche
46028.02083,6,1,2026,0,30,Noche
46028.02778,6,1,2026,0,40,Noche
46028.03472,6,1,2026,0,50,Noche
46028.04167,6,1,2026,1,0,Noche
46028.04861,6,1,2026,1,10,Noche
46028.05556,6,1,2026,1,20,Noche
46028.0625,6,1,2026,1,30,Noche
46028.06944,6,1,2026,1,40,Noche
46028.07639,6,1,2026,1,50,Noche
46028.08333,6,1,2026,2,0,Noche
46028.09028,6,1,2026,2,10,Noche
46028.09722,6,1,2026,2,20,Noche
46028.10417,6,1,2026,2,30,Noche
46028.11111,6,1,2026,2,40,Noche
46028.11806,6,1,2026,2,50,Noche
46028.125,6,1,2026,3,0,Noche
46028.13194,6,1,2026,3,10,Noche
46028.13889,6,1,2026,3,20,Noche
46028.14583,6,1,2026,3,30,Noche
46028.15278,6,1,2026,3,40,Noche
46028.15972,6,1,2026,3,50,Noche
46028.16667,6,1,2026,4,0,Noche
46028.17361,6,1,2026,4,10,Noche
46028.18056,6,1,2026,4,20,Noche
46028.1875,6,1,2026,4,30,Noche
46028.19444,6,1,2026,4,40,Noche
46028.20139,6,1,2026,4,50,Noche
46028.20833,6,1,2026,5,0,Noche
46028.21528,6,1,2026,5,10,Noche
46028.22222,6,1,2026,5,20,Noche
46028.22917,6,1,2026,5,30,Noche
46028.23611,6,1,2026,5,40,Noche
46028.24306,6,1,2026,5,50,Noche
46028.25,6,1,2026,6,0,Mañana
46028.25694,6,1,2026,6,10,Mañana
46028.26389,6,1,2026,6,20,Mañana
46028.27083,6,1,2026,6,30,Mañana
46028.27778,6,1,2026,6,40,Mañana
46028.28472,6,1,2026,6,50,Mañana
46028.29167,6,1,2026,7,0,Mañana
46028.29861,6,1,2026,7,10,Mañana
46028.30556,6,1,2026,7,20,Mañana
46028.3125,6,1,2026,7,30,Mañana
46028.31944,6,1,2026,7,40,Mañana
46028.32639,6,1,2026,7,50,Mañana
46028.33333,6,1,2026,8,0,Mañana
46028.34028,6,1,2026,8,10,Mañana
46028.34722,6,1,2026,8,20,Mañana
46028.35417,6,1,2026,8,30,Mañana
46028.36111,6,1,2026,8,40,Mañana
46028.36806,6,1,2026,8,50,Mañana
46028.375,6,1,2026,9,0,Mañana
46028.38194,6,1,2026,9,10,Mañana
46028.38889,6,1,2026,9,20,Mañana
46028.39583,6,1,2026,9,30,Mañana
46028.40278,6,1,2026,9,40,Mañana
46028.40972,6,1,2026,9,50,Mañana
46028.41667,6,1,2026,10,0,Mañana
46028.42361,6,1,2026,10,10,Mañana
46028.43056,6,1,2026,10,20,Mañana
46028.4375,6,1,2026,10,30,Mañana
46028.44444,6,1,2026,10,40,Mañana
46028.45139,6,1,2026,10,50,Mañana
46028.45833,6,1,2026,11,0,Mañana
46028.46528,6,1,2026,11,10,Mañana
46028.47222,6,1,2026,11,20,Mañana
46028.47917,6,1,2026,11,30,Mañana
46028.48611,6,1,2026,11,40,Mañana
46028.49306,6,1,2026,11,50,Mañana
46028.5,6,1,2026,12,0,Mañana
46028.50694,6,1,2026,12,10,Mañana
46028.51389,6,1,2026,12,20,Mañana
46028.52083,6,1,2026,12,30,Mañana
46028.52778,6,1,2026,12,40,Mañana
46028.53472,6,1,2026,12,50,Mañana
46028.54167,6,1,2026,13,0,Mañana
46028.54861,6,1,2026,13,10,Mañana
46028.55556,6,1,2026,13,20,Mañana
46028.5625,6,1,2026,13,30,Mañana
46028.56944,6,1,2026,13,40,Mañana
46028.57639,6,1,2026,13,50,Mañana
46028.58333,6,1,2026,14,0,Tarde
46028.59028,6,1,2026,14,10,Tarde
46028.59722,6,1,2026,14,20,Tarde
46028.60417,6,1,2026,14,30,Tarde
46028.61111,6,1,2026,14,40,Tarde
46028.61806,6,1,2026,14,50,Tarde
46028.625,6,1,2026,15,0,Tarde
46028.63194,6,1,2026,15,10,Tarde
46028.63889,6,1,2026,15,20,Tarde
46028.64583,6,1,2026,15,30,Tarde
46028.65278,6,1,2026,15,40,Tarde
46028.65972,6,1,2026,15,50,Tarde
46028.66667,6,1,2026,16,0,Tarde
46028.67361,6,1,2026,16,10,Tarde
46028.68056,6,1,2026,16,20,Tarde
46028.6875,6,1,2026,16,30,Tarde
46028.69444,6,1,2026,16,40,Tarde
46028.70139,6,1,2026,16,50,Tarde
46028.70833,6,1,2026,17,0,Tarde
46028.71528,6,1,2026,17,10,Tarde
46028.72222,6,1,2026,17,20,Tarde
46028.72917,6,1,2026,17,30,Tarde
46028.73611,6,1,2026,17,40,Tarde
46028.74306,6,1,2026,17,50,Tarde
46028.75,6,1,2026,18,0,Tarde
46028.75694,6,1,2026,18,10,Tarde
46028.76389,6,1,2026,18,20,Tarde
46028.77083,6,1,2026,18,30,Tarde
46028.77778,6,1,2026,18,40,Tarde
46028.78472,6,1,2026,18,50,Tarde
46028.79167,6,1,2026,19,0,Tarde
46028.79861,6,1,2026,19,10,Tarde
46028.80556,6,1,2026,19,20,Tarde
46028.8125,6,1,2026,19,30,Tarde
46028.81944,6,1,2026,19,40,Tarde
46028.82639,6,1,2026,19,50,Tarde
46028.83333,6,1,2026,20,0,Tarde
46028.84028,6,1,2026,20,10,Tarde
46028.84722,6,1,2026,20,20,Tarde
46028.85417,6,1,2026,20,30,Tarde
46028.86111,6,1,2026,20,40,Tarde
46028.86806,6,1,2026,20,50,Tarde
46028.875,6,1,2026,21,0,Tarde
46028.88194,6,1,2026,21,10,Tarde
46028.88889,6,1,2026,21,20,Tarde
46028.89583,6,1,2026,21,30,Tarde
46028.90278,6,1,2026,21,40,Tarde
46028.90972,6,1,2026,21,50,Tarde
46028.91667,6,1,2026,22,0,Noche
46028.92361,6,1,2026,22,10,Noche
46028.93056,6,1,2026,22,20,Noche
46028.9375,6,1,2026,22,30,Noche
46028.94444,6,1,2026,22,40,Noche
46028.95139,6,1,2026,22,50,Noche
46028.95833,6,1,2026,23,0,Noche
46028.96528,6,1,2026,23,10,Noche
46028.97222,6,1,2026,23,20,Noche
46028.97917,6,1,2026,23,30,Noche
46028.98611,6,1,2026,23,40,Noche
46028.99306,6,1,2026,23,50,Noche
46029,7,1,2026,0,0,Noche
46029.00694,7,1,2026,0,10,Noche
46029.01389,7,1,2026,0,20,Noche
46029.02083,7,1,2026,0,30,Noche
46029.02778,7,1,2026,0,40,Noche
46029.03472,7,1,2026,0,50,Noche
46029.04167,7,1,2026,1,0,Noche
46029.04861,7,1,2026,1,10,Noche
46029.05556,7,1,2026,1,20,Noche
46029.0625,7,1,2026,1,30,Noche
46029.06944,7,1,2026,1,40,Noche
46029.07639,7,1,2026,1,50,Noche
46029.08333,7,1,2026,2,0,Noche
46029.09028,7,1,2026,2,10,Noche
46029.09722,7,1,2026,2,20,Noche
46029.10417,7,1,2026,2,30,Noche
46029.11111,7,1,2026,2,40,Noche
46029.11806,7,1,2026,2,50,Noche
46029.125,7,1,2026,3,0,Noche
46029.13194,7,1,2026,3,10,Noche
46029.13889,7,1,2026,3,20,Noche
46029.14583,7,1,2026,3,30,Noche
46029.15278,7,1,2026,3,40,Noche
46029.15972,7,1,2026,3,50,Noche
46029.16667,7,1,2026,4,0,Noche
46029.17361,7,1,2026,4,10,Noche
46029.18056,7,1,2026,4,20,Noche
46029.1875,7,1,2026,4,30,Noche
46029.19444,7,1,2026,4,40,Noche
46029.20139,7,1,2026,4,50,Noche
46029.20833,7,1,2026,5,0,Noche
46029.21528,7,1,2026,5,10,Noche
46029.22222,7,1,2026,5,20,Noche
46029.22917,7,1,2026,5,30,Noche
46029.23611,7,1,2026,5,40,Noche
46029.24306,7,1,2026,5,50,Noche
46029.25,7,1,2026,6,0,Mañana
46029.25694,7,1,2026,6,10,Mañana
46029.26389,7,1,2026,6,20,Mañana
46029.27083,7,1,2026,6,30,Mañana
46029.27778,7,1,2026,6,40,Mañana
46029.28472,7,1,2026,6,50,Mañana
46029.29167,7,1,2026,7,0,Mañana
46029.29861,7,1,2026,7,10,Mañana
46029.30556,7,1,2026,7,20,Mañana
46029.3125,7,1,2026,7,30,Mañana
46029.31944,7,1,2026,7,40,Mañana
46029.32639,7,1,2026,7,50,Mañana
46029.33333,7,1,2026,8,0,Mañana
46029.34028,7,1,2026,8,10,Mañana
46029.34722,7,1,2026,8,20,Mañana
46029.35417,7,1,2026,8,30,Mañana
46029.36111,7,1,2026,8,40,Mañana
46029.36806,7,1,2026,8,50,Mañana
46029.375,7,1,2026,9,0,Mañana
46029.38194,7,1,2026,9,10,Mañana
46029.38889,7,1,2026,9,20,Mañana
46029.39583,7,1,2026,9,30,Mañana
46029.40278,7,1,2026,9,40,Mañana
46029.40972,7,1,2026,9,50,Mañana
46029.41667,7,1,2026,10,0,Mañana
46029.42361,7,1,2026,10,10,Mañana
46029.43056,7,1,2026,10,20,Mañana
46029.4375,7,1,2026,10,30,Mañana
46029.44444,7,1,2026,10,40,Mañana
46029.45139,7,1,2026,10,50,Mañana
46029.45833,7,1,2026,11,0,Mañana
46029.46528,7,1,2026,11,10,Mañana
46029.47222,7,1,2026,11,20,Mañana
46029.47917,7,1,2026,11,30,Mañana
46029.48611,7,1,2026,11,40,Mañana
46029.49306,7,1,2026,11,50,Mañana
46029.5,7,1,2026,12,0,Mañana
46029.50694,7,1,2026,12,10,Mañana
46029.51389,7,1,2026,12,20,Mañana
46029.52083,7,1,2026,12,30,Mañana
46029.52778,7,1,2026,12,40,Mañana
46029.53472,7,1,2026,12,50,Mañana
46029.54167,7,1,2026,13,0,Mañana
46029.54861,7,1,2026,13,10,Mañana
46029.55556,7,1,2026,13,20,Mañana
46029.5625,7,1,2026,13,30,Mañana
46029.56944,7,1,2026,13,40,Mañana
46029.57639,7,1,2026,13,50,Mañana
46029.58333,7,1,2026,14,0,Tarde
46029.59028,7,1,2026,14,10,Tarde
46029.59722,7,1,2026,14,20,Tarde
46029.60417,7,1,2026,14,30,Tarde
46029.61111,7,1,2026,14,40,Tarde
46029.61806,7,1,2026,14,50,Tarde
46029.625,7,1,2026,15,0,Tarde
46029.63194,7,1,2026,15,10,Tarde
46029.63889,7,1,2026,15,20,Tarde
46029.64583,7,1,2026,15,30,Tarde
46029.65278,7,1,2026,15,40,Tarde
46029.65972,7,1,2026,15,50,Tarde
46029.66667,7,1,2026,16,0,Tarde
46029.67361,7,1,2026,16,10,Tarde
46029.68056,7,1,2026,16,20,Tarde
46029.6875,7,1,2026,16,30,Tarde
46029.69444,7,1,2026,16,40,Tarde
46029.70139,7,1,2026,16,50,Tarde
46029.70833,7,1,2026,17,0,Tarde
46029.71528,7,1,2026,17,10,Tarde
46029.72222,7,1,2026,17,20,Tarde
46029.72917,7,1,2026,17,30,Tarde
46029.73611,7,1,2026,17,40,Tarde
46029.74306,7,1,2026,17,50,Tarde
46029.75,7,1,2026,18,0,Tarde
46029.75694,7,1,2026,18,10,Tarde
46029.76389,7,1,2026,18,20,Tarde
46029.77083,7,1,2026,18,30,Tarde
46029.77778,7,1,2026,18,40,Tarde
46029.78472,7,1,2026,18,50,Tarde
46029.79167,7,1,2026,19,0,Tarde
46029.79861,7,1,2026,19,10,Tarde
46029.80556,7,1,2026,19,20,Tarde
46029.8125,7,1,2026,19,30,Tarde
46029.81944,7,1,2026,19,40,Tarde
46029.82639,7,1,2026,19,50,Tarde
46029.83333,7,1,2026,20,0,Tarde
46029.84028,7,1,2026,20,10,Tarde
46029.84722,7,1,2026,20,20,Tarde
46029.85417,7,1,2026,20,30,Tarde
46029.86111,7,1,2026,20,40,Tarde
46029.86806,7,1,2026,20,50,Tarde
46029.875,7,1,2026,21,0,Tarde
46029.88194,7,1,2026,21,10,Tarde
46029.88889,7,1,2026,21,20,Tarde
46029.89583,7,1,2026,21,30,Tarde
46029.90278,7,1,2026,21,40,Tarde
46029.90972,7,1,2026,21,50,Tarde
46029.91667,7,1,2026,22,0,Noche
46029.92361,7,1,2026,22,10,Noche
46029.93056,7,1,2026,22,20,Noche
46029.9375,7,1,2026,22,30,Noche
46029.94444,7,1,2026,22,40,Noche
46029.95139,7,1,2026,22,50,Noche
46029.95833,7,1,2026,23,0,Noche
46029.96528,7,1,2026,23,10,Noche
46029.97222,7,1,2026,23,20,Noche
46029.97917,7,1,2026,23,30,Noche
46029.98611,7,1,2026,23,40,Noche
46029.99306,7,1,2026,23,50,Noche
